id	type	chain_id	timestamp	block_number	transaction_type	transaction_address	token_addresses	symbols	wallets	wallets_categories	amounts	amount_stable	amount_native	prices_stable	prices_native	pool_address	direction	lp_token_address	wallet_balances	reserves	sender	to	amounts_native	amounts_stable	from_address	lp_token_dict	network	to_address
0x94cba82ef423d18aa16532d5b765126ac25988c4b019d616b0728197927e7994-12	erc20	42161	1690542213	115764470	transfer	0x94cba82ef423d18aa16532d5b765126ac25988c4b019d616b0728197927e7994	0xff970a61a04b1ca14834a43f5de4533ebddb5cc8	USDC	0x454c8b4dc6a2affe669a3db1633133f7d305e305', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.001	0.001	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x454c8b4dc6a2affe669a3db1633133f7d305e305'}	None			None	None	None	0.001	0x454c8b4dc6a2affe669a3db1633133f7d305e305	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x45187778510a49a0a286ee020f72762d1414725f30bc4fb0e9f5057130b383ba-2331	erc20	137	1690540046	45616230	transfer	0x45187778510a49a0a286ee020f72762d1414725f30bc4fb0e9f5057130b383ba	0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c	ICE	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.1196135996	0.0006825482326	None	0.005706276166	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.0006825482326	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x33d034685b42427542c3b80313cb5e36e3babb834ef9b615d111f1e8b2fa2700-71	erc20	1	1690537223	17790722	transfer	0x33d034685b42427542c3b80313cb5e36e3babb834ef9b615d111f1e8b2fa2700	0x0a35ed34b951d86838df3495fa1f49742cfb5865	XPRO INU	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	17868952.01	0.2360563361	None	1.32E-08	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.2360563361	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xd5433241613b142e6de62bfab09f53e6d2ed08f86c2eff5cf77a9b3944764897-236	erc20	56	1690536652	30354059	transfer	0xd5433241613b142e6de62bfab09f53e6d2ed08f86c2eff5cf77a9b3944764897	0x3a36dc12efaa14a3f692b94f97450594459661b6	BLUE	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	12.68779431	0.001187978343	None	9.36E-05	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.001187978343	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xb27eb8bc73ca69e5ddb27ec7efbe8afd365dde1dc3bf9e022b397ddba70dcba5-19	erc20	250	1690529768	66378503	transfer	0xb27eb8bc73ca69e5ddb27ec7efbe8afd365dde1dc3bf9e022b397ddba70dcba5	0xfa1fbb8ef55a4855e5688c0ee13ac3f202486286	FHM	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.006837784	0.01323706025	None	1.935869904	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.01323706025	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	fantom	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x4cad97e7b07677853eebba818d266293d0777696ebbf1c47aae35381cbaab8f2-394	erc20	1	1690523747	17789604	transfer	0x4cad97e7b07677853eebba818d266293d0777696ebbf1c47aae35381cbaab8f2	0x4f14cdbd815b79e9624121f564f24685c6b1211b	ANFD	0xd152f549545093347a162dce210e7293f1452150', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	120000	1.365379731	None	1.14E-05	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xd152f549545093347a162dce210e7293f1452150'}	None			None	None	None	1.365379731	0xd152f549545093347a162dce210e7293f1452150	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xeb070ce091c537504379cd7cd8824b769d35624ba2913ecc362aad6b0373212f-269	erc20	56	1690521927	30349186	transfer	0xeb070ce091c537504379cd7cd8824b769d35624ba2913ecc362aad6b0373212f	0x66e29c9dea509640a006c173632c5d5be6cabc93	BITNEY	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2414891654	0.005030682609	None	0.02083191849	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.005030682609	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x47548a489cd906b7d69f24f8aed3cc649d6db86f8775d171f575b79e07868479-18	erc20	1	1690521095	17789384	transfer	0x47548a489cd906b7d69f24f8aed3cc649d6db86f8775d171f575b79e07868479	0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e	BEN	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	528894552	24.89010131	None	4.71E-08	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	24.89010131	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x4dfc85b203d81ed157a94264485928390a78480833c143fe91284cca3c4953c8-20	erc20	1	1690520987	17789375	transfer	0x4dfc85b203d81ed157a94264485928390a78480833c143fe91284cca3c4953c8	0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e	BEN	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	533385367.6	24.86176939	None	4.66E-08	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	24.86176939	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x93fe8cc3bfb64112056855cf91506b9e3773d035870346ddf5b63ecab4a38192-26	erc20	1	1690520927	17789370	transfer	0x93fe8cc3bfb64112056855cf91506b9e3773d035870346ddf5b63ecab4a38192	0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e	BEN	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	539762035	24.49425224	None	4.54E-08	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	24.49425224	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x4e8b2a3513b0d24026444f31c185f41f441cc29fc92eb109599e4a01012ccc0f-144	erc20	56	1690513627	30346427	transfer	0x4e8b2a3513b0d24026444f31c185f41f441cc29fc92eb109599e4a01012ccc0f	0xdba7ec7a0718584a10153a5b2b5741c71448137d	GIG	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	2.27519525	0.00228462475	None	0.001004144479	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.00228462475	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x19f0d0857f310728cd42e768a97212c9ff0b5f4295827deb9ee24ee1798859e4-364	erc20	137	1690512855	45603520	transfer	0x19f0d0857f310728cd42e768a97212c9ff0b5f4295827deb9ee24ee1798859e4	0xd1f9c58e33933a993a3891f8acfe05a68e1afc05	SFL	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2494954954	0.0085760798	None	0.03437368593	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.0085760798	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xfdebb39b481d7c90e60350be65b25481dd2c67b18a256d66ab8656bb0a881655-8	erc20	250	1690507409	66369961	transfer	0xfdebb39b481d7c90e60350be65b25481dd2c67b18a256d66ab8656bb0a881655	0x04068da6c83afcfa0e13ba15a6696662335d5b75	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.008911	0.007957483145	None	0.8929955274	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.007957483145	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	fantom	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x682f341cacdbe6831c7692f28c175f343d8900583b67a17b53a85e17d46067c7-418	erc20	137	1690503901	45599374	transfer	0x682f341cacdbe6831c7692f28c175f343d8900583b67a17b53a85e17d46067c7	0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c	ICE	0xcfd674f8731e801a4a15c1ae31770960e1afded1', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.7581	0.004417960938	None	0.005827675687	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0xcfd674f8731e801a4a15c1ae31770960e1afded1'}	None			None	None	None	0.004417960938	0xcfd674f8731e801a4a15c1ae31770960e1afded1	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x72ffe0ca1492023c6a0b7637d28541bcac9ba5b4164272f8dee3f0a36785d596-79	erc20	56	1690496082	30340594	transfer	0x72ffe0ca1492023c6a0b7637d28541bcac9ba5b4164272f8dee3f0a36785d596	0x55d398326f99059ff775485246999027b3197955	USDT	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.04119965901	0.04118769571	None	0.9997096263	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.04118769571	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xf04f017c378a7fa430712a14462536e0b6642d04a449d6f1f759f12a85939f04-102	erc20	1	1690491755	17786957	transfer	0xf04f017c378a7fa430712a14462536e0b6642d04a449d6f1f759f12a85939f04	0x163f8c2467924be0ae7b5347228cabf260318753	WLD	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2622256074	0.5487796296	None	2.092776656	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.5487796296	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x8aa652031c32a40c639b5cb9089fab2e35236017c6d0af4210364fe04c2852f8-304	erc20	137	1690480731	45588547	transfer	0x8aa652031c32a40c639b5cb9089fab2e35236017c6d0af4210364fe04c2852f8	0xc2132d05d31c914a87c6611c10748aeb04b58e8f	USDT	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.00298	0.00297977869	None	0.9999257348	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.00297977869	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xade2cfaaf42c221d6588e56a8911c21a4e3f1c894be010a51817fadedd039530-2777	erc20	56	1690460164	30328655	transfer	0xade2cfaaf42c221d6588e56a8911c21a4e3f1c894be010a51817fadedd039530	0x3d5fff6a52f98f7dbf657fd24fb90225dbd5c577	AIPLAY	0x2572c8e8fa5b60f9a993e45e209e850561de574c', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.03224483887	0	None	0	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x2572c8e8fa5b60f9a993e45e209e850561de574c'}	None			None	None	None	0	0x2572c8e8fa5b60f9a993e45e209e850561de574c	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xa2da3c8ba68fb8d779a21d2b3b3269cc49be3e25e0aadbcc8c0279d9b5be9605-291	erc20	137	1690457874	45577963	transfer	0xa2da3c8ba68fb8d779a21d2b3b3269cc49be3e25e0aadbcc8c0279d9b5be9605	0xe87ba1bd11ee6e0d3c7dd6932e6a038e38627f65	aUSDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1.850874827	0	None	0	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x90927d3a273c454414acc673c2a91dc9e4a1fa3c8ada94b27d25fb1ebb30e2dd-352	erc20	137	1690457352	45577717	transfer	0x90927d3a273c454414acc673c2a91dc9e4a1fa3c8ada94b27d25fb1ebb30e2dd	0x0308a3a9c433256ad7ef24dbef9c49c8cb01300a	GPO	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.3758595707	0.3022315863	None	0.8041077304	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.3022315863	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xd7d7be334e9a07e6d59b4e5ed7eaa3d29c6aee089e246322ba45e127327ab38b-288	erc20	137	1690455820	45577013	transfer	0xd7d7be334e9a07e6d59b4e5ed7eaa3d29c6aee089e246322ba45e127327ab38b	0x2791bca1f2de4661ed88a30c99a7a9449aa84174	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.007296	0.007296	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.007296	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xae5b329c0db97667b3abef2e77c4aa427bd07a18f52e65813b86568a0986e050-388	erc20	56	1690442706	30322853	transfer	0xae5b329c0db97667b3abef2e77c4aa427bd07a18f52e65813b86568a0986e050	0x7f9ad7a5854658d984924e868187b2135514fb88	BVSD	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	3.407568603	0.2916341748	None	0.08558424165	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.2916341748	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x5d050e41899d22f74762a53716aefc2e43228e18a7efd287bf26ee269c809756-20	erc20	42161	1690425379	115315812	transfer	0x5d050e41899d22f74762a53716aefc2e43228e18a7efd287bf26ee269c809756	0xda10009cbd5d07dd0cecc66161fc93d7c9000da1	DAI	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	4.919694363	4.919367856	None	0.9999336326	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	4.919367856	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xa0992cb5f3a714b2f00769f4b1ec90ad9fe3111ab743742d9a02caee1f1e11cf-135	erc20	1	1690424939	17781432	transfer	0xa0992cb5f3a714b2f00769f4b1ec90ad9fe3111ab743742d9a02caee1f1e11cf	0xde67d97b8770dc98c746a3fc0093c538666eb493	BITROCK	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	4.722803901	0.5377224203	None	0.1138566054	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.5377224203	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	eth	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xa2b56b72fbaae0c57e56fbbf0808d75d75213a1ce88f74864eb9ffda0dcfc521-226	erc20	56	1690415887	30313962	transfer	0xa2b56b72fbaae0c57e56fbbf0808d75d75213a1ce88f74864eb9ffda0dcfc521	0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.0004111016435	0.0004111016435	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.0004111016435	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x24fa91bafb8a18589cb22734d35347782f6c2dd9db45bd976ebb46ba855cbf62-71	erc20	56	1690415590	30313863	transfer	0x24fa91bafb8a18589cb22734d35347782f6c2dd9db45bd976ebb46ba855cbf62	0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d	USDC	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.0004111195265	0.0004111195265	None	1	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.0004111195265	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x7463886874fe66abcb862366665144f9ebcb4c3d0a72d44455f47f6c237b55f0-6	erc20	42161	1690414436	115274824	transfer	0x7463886874fe66abcb862366665144f9ebcb4c3d0a72d44455f47f6c237b55f0	0x4f137f5b3756cc46b0fafc62bb47b4c84e6cef68	BIRDIE	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.2836725646	0.07493845986	None	0.2641723917	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.07493845986	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xb2732fc252b513fc02c5db1940498f71409164876d08a325f67763e5e2bf7ea0-117	erc20	137	1690405440	45553898	transfer	0xb2732fc252b513fc02c5db1940498f71409164876d08a325f67763e5e2bf7ea0	0x49e6a20f1bbdfeec2a8222e052000bbb14ee6007	TNGBL	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.0009456489998	0.01050799997	None	11.11194532	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.01050799997	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x5cb3213e0dd7ee0fd952b0142642258d243e0cadc1d216daa727466628fce602-174	erc20	137	1690405142	45553760	transfer	0x5cb3213e0dd7ee0fd952b0142642258d243e0cadc1d216daa727466628fce602	0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590	STG	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.06851042472	0.04042112119	None	0.5899995709	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.04042112119	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x143cd2da455f70b77fdd6b5b867e7c95d6b774a9838be1abbdc1144bbe01f6ca-35	erc20	42161	1690404880	115240342	transfer	0x143cd2da455f70b77fdd6b5b867e7c95d6b774a9838be1abbdc1144bbe01f6ca	0x912ce59144191c1204e64559fe8253a0e49e6548	ARB	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.00292813591	0.003525776504	None	1.204102751	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.003525776504	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	arbitrum	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x3eabb65602c2164b5885752b6535e0e56fa90c7137c3171d9ca6b07162d719ea-288	erc20	137	1690388901	45546364	transfer	0x3eabb65602c2164b5885752b6535e0e56fa90c7137c3171d9ca6b07162d719ea	0x1ed02954d60ba14e26c230eec40cbac55fa3aeea	MAKERX	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.00140594608	0.00220427699	None	1.5678247	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.00220427699	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xeafea01542071d94209d086773ff9ac1ad0e9d0433ece66df7a335ee7fe8e9fb-322	erc20	137	1690386809	45545434	transfer	0xeafea01542071d94209d086773ff9ac1ad0e9d0433ece66df7a335ee7fe8e9fb	0x1ed02954d60ba14e26c230eec40cbac55fa3aeea	MAKERX	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.03886704509	0.06091239931	None	1.567199131	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.06091239931	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xc273a2aa94bae3895efcad7ed0c39150b06206205425d31ef688b0e3baf1aec6-262	erc20	137	1690377624	45541302	transfer	0xc273a2aa94bae3895efcad7ed0c39150b06206205425d31ef688b0e3baf1aec6	0xc2132d05d31c914a87c6611c10748aeb04b58e8f	USDT	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.000322	0.0003219389345	None	0.9998103556	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.0003219389345	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	polygon	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xbcc659dbf1ec7e5958370d9fbacb6f53513f88f0bd0dc3dbcdfb6c8d28f347ac-245	erc20	56	1690368941	30298347	transfer	0xbcc659dbf1ec7e5958370d9fbacb6f53513f88f0bd0dc3dbcdfb6c8d28f347ac	0xb0d502e938ed5f4df2e681fe6e419ff29631d62b	STG	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.4666057041	0.2747483441	None	0.588823372	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.2747483441	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0x7a85903fea7e15625fa45fb2350b5b9b97124c62a347080d8c3a44e25cdfeec5-335	erc20	56	1690367998	30298033	transfer	0x7a85903fea7e15625fa45fb2350b5b9b97124c62a347080d8c3a44e25cdfeec5	0xb0d502e938ed5f4df2e681fe6e419ff29631d62b	STG	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	0.4571444682	0.2654943869	None	0.5807669247	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.2654943869	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	bsc	0x720c9244473dfc596547c1f7b6261c7112a3dad4
0xbea42fd2508b8802962306770c8927f3e5f602c6ead9520db962a3f51956ee85-18	erc20	250	1690367477	66314518	transfer	0xbea42fd2508b8802962306770c8927f3e5f602c6ead9520db962a3f51956ee85	0xf43cc235e686d7bc513f53fbffb61f760c3a1882	ELITE	0x6131b5fae19ea4f9d964eac0408e4408b66337b5', '0x720c9244473dfc596547c1f7b6261c7112a3dad4	None	1.03E-05	0.02639395842	None	2551.775276	None	None	{'to_address': '0x720c9244473dfc596547c1f7b6261c7112a3dad4', 'from_address': '0x6131b5fae19ea4f9d964eac0408e4408b66337b5'}	None			None	None	None	0.02639395842	0x6131b5fae19ea4f9d964eac0408e4408b66337b5	None	fantom	0x720c9244473dfc596547c1f7b6261c7112a3dad4
